time,target_x_deg,target_y_deg,gimbal_pitch_rad,orientation_w,orientation_x,orientation_y,orientation_z,position_x,position_y,position_z,angular_x,angular_y,angular_z,vel_x,vel_y,vel_z
1769096173.848704,2.561784983,17.383564,,,,,,,,,,,,,,
1769096173.851477,,,,,,,,,,,,,,,,
1769096173.854351,,,,0.201613784,-0.061199963,-0.05155842,0.976190686,274.2078247,164.5453644,121.9762497,0.066829599,-0.021772631,0.102435641,0.148798525,-0.218682304,-0.124525778
1769096173.862231,,,-0.036663406,,,,,,,,,,,,,
1769096173.868040,,,,,,,,,,,,,,,,
1769096173.868265,2.349358797,16.72179985,,,,,,,,,,,,,,
1769096173.871319,,,,0.20084475,-0.060798872,-0.05108441,0.976399183,274.2105408,164.5413666,121.9740524,0.093502589,-0.048664212,0.090242513,0.146757901,-0.219474047,-0.151677266
1769096173.879842,,,-0.033336118,,,,,,,,,,,,,
1769096173.887375,,,,,,,,,,,,,,,,
1769096173.887834,2.349358797,16.72179985,,,,,,,,,,,,,,
1769096173.887896,,,,0.200415641,-0.060248181,-0.050619878,0.976545632,274.2136841,164.5365295,121.970314,0.073718227,-0.047125101,0.054928858,0.144325584,-0.22726509,-0.189032853
1769096173.898899,,,-0.028343525,,,,,,,,,,,,,
1769096173.905377,,,,0.200054407,-0.05965079,-0.050159127,0.97668016,274.2167358,164.5315857,121.9663315,0.076366745,-0.052157052,0.080908075,0.140147477,-0.225442976,-0.168630108
1769096173.908157,,,,,,,,,,,,,,,,
1769096173.908292,2.140048265,16.29026985,,,,,,,,,,,,,,
1769096173.909440,,,,,,,,,,,,,,,,
1769096173.914277,,,,,,,,,,,,,,,,
1769096173.927950,,,,,,,,,,,,,,,,
1769096173.928203,1.960655093,15.83081532,,,,,,,,,,,,,,
1769096173.934187,,,-0.023348432,,,,,,,,,,,,,
1769096173.934770,,,,0.199434921,-0.059035014,-0.049392425,0.976883292,274.2167358,164.5315857,121.9663315,0.047414262,-0.061739519,0.117250986,0.140147477,-0.225442976,-0.168630108
1769096173.936624,,,-0.018350013,,,,,,,,,,,,,
1769096173.942808,,,,0.198712036,-0.058430687,-0.049132157,0.977080107,274.2193298,164.5273895,121.9721069,0.053688779,-0.042852245,0.090321891,0.136258006,-0.224959835,-0.146808624
1769096173.947827,1.960655093,15.83081532,,,,,,,,,,,,,,
1769096173.952662,,,-0.013349094,,,,,,,,,,,,,
1769096173.955067,,,,0.198216453,-0.058107793,-0.048286926,0.977242053,274.2221375,164.522522,121.9690628,0.100423075,-0.033576943,0.084334724,0.125229329,-0.227878347,-0.137218177
1769096173.962898,,,-0.008345681,,,,,,,,,,,,,
1769096173.963876,,,,,,,,,,,,,,,,
1769096173.968779,,,,,,,,,,,,,,,,
1769096173.969241,1.75221324,15.28585815,,,,,,,,,,,,,,
1769096173.972136,,,,0.197697967,-0.05728941,-0.047643263,0.977427065,274.2247009,164.5176239,121.9663162,0.056172926,-0.060866185,0.090447269,0.112815,-0.227280274,-0.117221624
1769096173.980051,,,-0.003338938,,,,,,,,,,,,,
1769096173.987849,1.75221324,15.28585815,,,,,,,,,,,,,,
1769096173.989172,,,,0.19710879,-0.05669656,-0.047322325,0.977596164,274.2221375,164.5110321,121.9980698,0.033894289,-0.068575561,0.083053909,0.09920904,-0.226721019,-0.025505267
1769096173.999830,,,,,,,,,,,,,,,,
1769096174.015355,,,,,,,,,,,,,,,,
1769096174.015554,,,0.001669469,,,,,,,,,,,,,
1769096174.015608,1.604276299,14.9705143,,,,,,,,,,,,,,
1769096174.023836,,,,0.196474358,-0.055836447,-0.047126137,0.977782845,274.2243042,164.5059814,122.000267,0.027318973,-0.062160127,0.085525736,0.103187971,-0.244241059,-0.055440012
1769096174.027747,1.604276299,14.9705143,,,,,,,,,,,,,,
1769096174.029929,,,,,,,,,,,,,,,,
1769096174.031478,,,0.006682037,,,,,,,,,,,,,
1769096174.031889,,,,0.195657834,-0.055735782,-0.047158234,0.977950752,274.2243042,164.5059814,122.000267,0.010130784,-0.073826931,0.116316274,0.103187971,-0.244241059,-0.055440012
1769096174.032665,,,0.011696271,,,,,,,,,,,,,
1769096174.038253,,,,0.194715485,-0.055195872,-0.047344051,0.978160501,274.226593,164.5005798,121.9986877,0.006094312,-0.070980124,0.076204553,0.109421484,-0.255826652,-0.088264592
1769096174.039380,,,,,,,,,,,,,,,,
1769096174.045578,,,0.016713832,,,,,,,,,,,,,
1769096174.047880,,,,,,,,,,,,,,,,
1769096174.048076,1.398921132,14.79808807,,,,,,,,,,,,,,
1769096174.054641,,,,0.194163084,-0.054358687,-0.047350422,0.978316784,274.2286682,164.4959412,121.9967957,-0.019128749,-0.051246006,0.082503319,0.118111297,-0.251387,-0.114733979
1769096174.067819,1.398921132,14.79808807,,,,,,,,,,,,,,
1769096174.069133,,,0.021733891,,,,,,,,,,,,,
1769096174.070259,,,,,,,,,,,,,,,,
1769096174.071922,,,,0.193406165,-0.053930372,-0.047402613,0.978487968,274.2312012,164.4904938,121.9999237,0.01099652,-0.072050005,0.110630915,0.117675759,-0.252552748,-0.126886338
1769096174.080775,,,0.026757279,,,,,,,,,,,,,
1769096174.087766,,,,0.19269833,-0.053528901,-0.047640014,0.978638113,274.2337952,164.4850616,121.9970932,-0.044340942,-0.066800073,0.067023739,0.118215635,-0.247594163,-0.136422381
1769096174.087939,,,,,,,,,,,,,,,,
1769096174.088120,1.222283006,14.42591763,,,,,,,,,,,,,,
1769096174.095671,,,0.031782329,,,,,,,,,,,,,
1769096174.102244,,,,,,,,,,,,,,,,
1769096174.105536,,,,0.191931576,-0.052799664,-0.048301909,0.978795886,274.2337952,164.4850616,121.9970932,-0.089211136,-0.078457184,0.119954862,0.118215635,-0.247594163,-0.136422381
1769096174.108575,,,,,,,,,,,,,,,,
1769096174.108771,1.031178117,13.92550182,,,,,,,,,,,,,,
1769096174.115130,,,0.036810711,,,,,,,,,,,,,
1769096174.118373,,,,,,,,,,,,,,,,
1769096174.122482,,,,0.191203758,-0.052440803,-0.048954807,0.978925288,274.2360229,164.4803314,121.9944077,-0.057192795,-0.05963318,0.064746141,0.115938798,-0.260323346,-0.151846975
1769096174.125624,,,,,,,,,,,,,,,,
1769096174.127812,,,,,,,,,,,,,,,,
1769096174.127964,0.884998262,13.69674778,,,,,,,,,,,,,,
1769096174.133670,,,0.041842423,,,,,,,,,,,,,
1769096174.140141,,,,0.190678656,-0.051949337,-0.049685914,0.979017019,274.2384949,164.4745483,121.9910278,-0.050001752,-0.056038044,0.048167478,0.113424838,-0.275617689,-0.149205819
1769096174.146360,,,0.046876628,,,,,,,,,,,,,
1769096174.147102,,,,,,,,,,,,,,,,
1769096174.147784,0.884998262,13.69674778,,,,,,,,,,,,,,
1769096174.156640,,,,0.190084815,-0.051608864,-0.050224215,0.979122996,274.2409973,164.4686279,122.0051193,-0.057923842,-0.048775703,0.064746626,0.115668565,-0.269907564,-0.108994424
1769096174.163664,,,0.051913332,,,,,,,,,,,,,
1769096174.167860,,,,,,,,,,,,,,,,
1769096174.168011,0.738352716,13.09719276,,,,,,,,,,,,,,
1769096174.171271,,,,0.189611539,-0.05118604,-0.050615195,0.979216874,274.2430725,164.4636536,122.003212,-0.050737221,-0.083635852,0.064533591,0.100178197,-0.26855287,-0.094813794
1769096174.179620,,,,,,,,,,,,,,,,
1769096174.182459,,,0.056952532,,,,,,,,,,,,,
1769096174.188234,,,,,,,,,,,,,,,,
1769096174.188329,0.621932328,12.95438671,,,,,,,,,,,,,,
1769096174.189059,,,,0.189103663,-0.05071507,-0.051021039,0.979318559,274.2430725,164.4636536,122.003212,-0.066312894,-0.05920545,0.035286833,0.100178197,-0.26855287,-0.094813794
1769096174.197542,,,0.061995059,,,,,,,,,,,,,
1769096174.205899,,,,0.188632011,-0.050043818,-0.051525474,0.979417503,274.2364807,164.4559784,122.0374985,-0.040339716,-0.072130084,0.060307566,0.07526128,-0.262955487,-0.022031913
1769096174.207717,0.621932328,12.95438671,,,,,,,,,,,,,,
1769096174.208432,,,,,,,,,,,,,,,,
1769096174.214401,,,0.06704092,,,,,,,,,,,,,
1769096174.225000,,,,0.187902123,-0.049678892,-0.051760606,0.979564011,274.2381287,164.4503784,122.0365982,0.03431499,-0.105783097,0.091601804,0.074303657,-0.252613842,-0.055626556
1769096174.226102,,,,,,,,,,,,,,,,
1769096174.228734,,,,,,,,,,,,,,,,
1769096174.228888,0.534270406,12.49799824,,,,,,,,,,,,,,
1769096174.231492,,,0.072088443,,,,,,,,,,,,,
1769096174.239821,,,,0.187215447,-0.049014922,-0.052026078,0.97971493,274.2395325,164.4456024,122.0425873,-0.038938314,-0.067624852,0.0645703,0.076008581,-0.268434376,-0.05267784
1769096174.247800,0.534270406,12.49799824,,,,,,,,,,,,,,
1769096174.249108,,,,,,,,,,,,,,,,
1769096174.249729,,,0.077139296,,,,,,,,,,,,,
1769096174.258429,,,,0.186715767,-0.048725475,-0.051928453,0.979829907,274.2411804,164.4396667,122.0415039,-0.052361358,-0.04947694,0.007449815,0.075788975,-0.276768923,-0.050101981
1769096174.265112,,,0.082193471,,,,,,,,,,,,,
1769096174.268152,,,,,,,,,,,,,,,,
1769096174.268365,0.432560682,12.25557995,,,,,,,,,,,,,,
1769096174.273006,,,,0.18644397,-0.048165128,-0.052315664,0.979888737,274.2411804,164.4396667,122.0415039,-0.043784745,-0.057703447,0.046254873,0.075788975,-0.276768923,-0.050101981
1769096174.288480,0.432560682,12.25557995,,,,,,,,,,,,,,
1769096174.290365,,,,,,,,,,,,,,,,
1769096174.292920,,,0.087249316,,,,,,,,,,,,,
1769096174.295100,,,,0.185910776,-0.047687739,-0.052903015,0.97998184,274.2427979,164.434082,122.0402451,-0.046696741,-0.073365375,0.058747564,0.074994825,-0.240107402,-0.070514292
1769096174.304163,,,0.092309326,,,,,,,,,,,,,
1769096174.305323,,,,0.185274258,-0.047490392,-0.052980222,0.980107784,274.2442322,164.4297028,122.050499,-0.048650865,-0.081577018,0.053923246,0.0752673,-0.229554877,-0.080612414
1769096174.308283,,,,,,,,,,,,,,,,
1769096174.308432,0.301973522,11.89924049,,,,,,,,,,,,,,
1769096174.312248,,,0.097370997,,,,,,,,,,,,,
1769096174.321123,,,,0.184819117,-0.046964098,-0.053389318,0.980196893,274.2457886,164.4248657,122.0486145,-0.003651046,-0.078224309,0.065804794,0.071342565,-0.214251459,-0.093896993
1769096174.324609,,,,,,,,,,,,,,,,
1769096174.327539,,,,,,,,,,,,,,,,
1769096174.327763,0.301973522,11.89924049,,,,,,,,,,,,,,
1769096174.329072,,,0.102435991,,,,,,,,,,,,,
1769096174.338304,,,,0.184389293,-0.04632039,-0.053371001,0.980309486,274.2472534,164.4204254,122.046608,-0.0089626,-0.046790749,0.03815446,0.063105837,-0.19287914,-0.087757245
1769096174.345334,,,0.109193765,,,,,,,,,,,,,
1769096174.347849,,,,,,,,,,,,,,,,
1769096174.348015,0.171623483,11.45757484,,,,,,,,,,,,,,
1769096174.351515,,,,,,,,,,,,,,,,
1769096174.353721,,,,0.184054568,-0.045927145,-0.053494781,0.980384111,274.2472534,164.4204254,122.046608,-0.02508742,0.010201114,0.062574655,0.063105837,-0.19287914,-0.087757245
1769096174.364324,,,0.11426542,,,,,,,,,,,,,
1769096174.369126,,,,,,,,,,,,,,,,
1769096174.369280,0.056059223,10.83099365,,,,,,,,,,,,,,
1769096174.371311,,,,0.183736801,-0.045792516,-0.053629208,0.980442703,274.2484436,164.4169006,122.0449829,-0.001528472,-0.016459888,0.008340326,0.057763096,-0.194723114,-0.090696365
1769096174.376785,,,,,,,,,,,,,,,,
1769096174.379365,,,0.117648467,,,,,,,,,,,,,
1769096174.387980,,,,,,,,,,,,,,,,
1769096174.388122,,,,0.183705568,-0.045682292,-0.053780753,0.980445385,274.2432251,164.40271,122.0739441,0.038199019,-0.010352639,0.005852972,0.050783414,-0.226585656,-0.029806705
1769096174.388154,-0.016004244,10.44664764,,,,,,,,,,,,,,
1769096174.395720,,,0.122725122,,,,,,,,,,,,,
1769096174.407831,-0.016004244,10.44664764,,,,,,,,,,,,,,
1769096174.409673,,,,0.18358244,-0.045483999,-0.053742331,0.980479777,274.2443237,164.3976593,122.0733948,0.036001161,-0.005733737,0.025395971,0.050885763,-0.245617375,-0.021225249
1769096174.413575,,,0.127804264,,,,,,,,,,,,,
1769096174.415681,,,,,,,,,,,,,,,,
1769096174.422712,,,,0.183042496,-0.045400571,-0.053592876,0.980592728,274.2452698,164.392868,122.0729904,0.07493218,0.021222012,0.094261676,0.054736458,-0.268596351,-0.024665864
1769096174.427948,,,,,,,,,,,,,,,,
1769096174.428083,-0.044681337,10.01968575,,,,,,,,,,,,,,
1769096174.431712,,,,,,,,,,,,,,,,
1769096174.435398,,,0.131192312,,,,,,,,,,,,,
1769096174.438006,,,,0.182936385,-0.045368571,-0.05361513,0.980612755,274.2452698,164.392868,122.0729904,0.01263933,0.028767699,-0.009085678,0.054736458,-0.268596351,-0.024665864
1769096174.445854,,,0.136276454,,,,,,,,,,,,,
1769096174.447837,-0.044681337,10.01968575,,,,,,,,,,,,,,
1769096174.453649,,,,0.183076546,-0.0454886,-0.053213865,0.98060292,274.2465515,164.3867645,122.075531,0.002166562,0.022019906,0.001778274,0.059327736,-0.29595086,-0.040053844
1769096174.465596,,,,,,,,,,,,,,,,
1769096174.467873,,,,,,,,,,,,,,,,
1769096174.468043,-0.102113761,9.592839241,,,,,,,,,,,,,,
1769096174.468468,,,0.139666989,,,,,,,,,,,,,
1769096174.473006,,,,0.18292433,-0.0455756,-0.053439077,0.98061502,274.2477722,164.3802795,122.0742416,-0.01859398,-0.008415047,0.017573154,0.055673733,-0.305736899,-0.076560318
1769096174.482074,,,0.143059194,,,,,,,,,,,,,
1769096174.486546,,,,,,,,,,,,,,,,
1769096174.488501,,,,,,,,,,,,,,,,
1769096174.488721,-0.130628884,9.080719948,,,,,,,,,,,,,,
1769096174.489707,,,,0.182809442,-0.045702148,-0.053665239,0.980618179,274.2488403,164.3745575,122.0726471,-0.041378327,-0.049261343,0.013542655,0.063834287,-0.299555689,-0.094883405
1769096174.495625,,,0.146453053,,,,,,,,,,,,,
1769096174.506191,,,,0.18268618,-0.045497939,-0.054092992,0.980627179,274.2503662,164.3682098,122.0703583,-0.074889861,-0.037810471,-0.005197455,0.07710328,-0.288914233,-0.116342112
1769096174.508143,-0.130628884,9.080719948,,,,,,,,,,,,,,
1769096174.512544,,,0.15154551,,,,,,,,,,,,,
1769096174.522709,,,,0.182947695,-0.045321736,-0.054934248,0.980539799,274.2503662,164.3682098,122.0703583,-0.07885541,-0.023101274,-0.011186819,0.07710328,-0.288914233,-0.116342112
1769096174.527628,,,,,,,,,,,,,,,,
1769096174.531294,,,0.156641304,,,,,,,,,,,,,
1769096174.533337,-0.130628884,9.080719948,,,,,,,,,,,,,,
1769096174.544201,,,,,,,,,,,,,,,,
1769096174.545084,,,,0.182754576,-0.045469921,-0.055235121,0.980552077,274.2520752,164.3617706,122.0649109,-0.064913295,0.003140979,0.037195317,0.076743178,-0.297028095,-0.100909367
1769096174.547910,,,,,,,,,,,,,,,,
1769096174.547917,,,0.16004017,,,,,,,,,,,,,
1769096174.547976,-0.173471898,8.554509163,,,,,,,,,,,,,,
1769096174.553998,,,,0.182659104,-0.045283731,-0.055800024,0.980546474,274.253479,164.3562164,122.0631866,-0.106214203,0.010232211,0.006783467,0.073296264,-0.307017028,-0.086568907
1769096174.558602,,,,,,,,,,,,,,,,
1769096174.562732,,,0.165140957,,,,,,,,,,,,,
1769096174.568285,,,,,,,,,,,,,,,,
1769096174.568476,-0.187632769,8.199021339,,,,,,,,,,,,,,
1769096174.571435,,,,0.182545647,-0.045468431,-0.056765042,0.980503738,274.2419128,164.3452606,122.0773621,-0.067929812,-0.006567984,-0.003263375,0.0507304,-0.29724586,-0.038036607
1769096174.578353,,,0.168542311,,,,,,,,,,,,,
1769096174.587841,,,,,,,,,,,,,,,,
1769096174.587979,,,,0.182492658,-0.045754109,-0.057410169,0.98046267,274.243042,164.3390045,122.0763397,-0.060807042,-0.001221987,0.006786442,0.054624449,-0.288048953,-0.055655554
1769096174.588017,-0.187632769,8.199021339,,,,,,,,,,,,,,
1769096174.600130,,,0.171945333,,,,,,,,,,,,,
1769096174.605411,,,,0.182612091,-0.04594288,-0.057833519,0.980406821,274.2441101,164.3337097,122.0737076,-0.044213269,-0.024546197,0.008220111,0.054457191,-0.273141354,-0.078332841
1769096174.609056,,,,,,,,,,,,,,,,
1769096174.609214,-0.187549233,8.056834221,,,,,,,,,,,,,,
1769096174.612823,,,0.177052781,,,,,,,,,,,,,
1769096174.614607,,,,,,,,,,,,,,,,
1769096174.622864,,,,0.182380036,-0.04591221,-0.058120999,0.980434358,274.2441101,164.3337097,122.0737076,-0.056905869,-0.068054937,0.001536891,0.054457191,-0.273141354,-0.078332841
1769096174.628503,,,,,,,,,,,,,,,,
1769096174.628789,0.874813318,8.114089966,,,,,,,,,,,,,,
1769096174.633529,,,0.180459127,,,,,,,,,,,,,
1769096174.641552,,,,0.182153955,-0.045469858,-0.058403678,0.980480313,274.2453308,164.3279114,122.0717316,-0.012755997,-0.064437516,0.020185594,0.053986497,-0.249045283,-0.092521518
1769096174.642571,,,,,,,,,,,,,,,,
1769096174.646478,,,,,,,,,,,,,,,,
1769096174.647111,,,0.185571566,,,,,,,,,,,,,
1769096174.647993,0.874813318,8.114089966,,,,,,,,,,,,,,
1769096174.655005,,,,0.182054102,-0.045077,-0.058451716,0.980514109,274.24646,164.3226318,122.0698013,-0.031316388,-0.055584438,-0.016870335,0.053576566,-0.237923667,-0.07899671
1769096174.662343,,,0.190686494,,,,,,,,,,,,,
1769096174.667918,,,,,,,,,,,,,,,,
1769096174.668184,0.974514902,7.559713364,,,,,,,,,,,,,,
1769096174.672750,,,,0.181987152,-0.044797249,-0.058670681,0.980526268,274.2474365,164.3182678,122.0600586,-0.039452013,-0.016743263,-0.005094695,0.054072909,-0.238843918,-0.050973553
1769096174.679187,,,0.19580476,,,,,,,,,,,,,
1769096174.686826,,,,,,,,,,,,,,,,
1769096174.687831,,,,0.181590438,-0.044566199,-0.059021078,0.98058933,274.2486267,164.3130493,122.0589523,-0.01221215,-0.026343154,0.053466007,0.057966895,-0.259052098,-0.059391119
1769096174.687939,,,,,,,,,,,,,,,,
1769096174.688061,0.945062876,6.962619305,,,,,,,,,,,,,,
1769096174.696510,,,0.200925514,,,,,,,,,,,,,
1769096174.704926,,,,0.181481868,-0.0444961,-0.059266251,0.980597734,274.2486267,164.3130493,122.0589523,-0.068736769,0.014082291,0.011668456,0.057966895,-0.259052098,-0.059391119
1769096174.707809,0.945062876,6.962619305,,,,,,,,,,,,,,
1769096174.712567,,,,,,,,,,,,,,,,
1769096174.726043,,,0.204341024,,,,,,,,,,,,,
1769096174.728303,,,,0.181399137,-0.044706527,-0.059942406,0.980562449,274.2498779,164.307251,122.0574036,-0.077541612,0.01743252,0.040090062,0.060850535,-0.277858704,-0.083010808
1769096174.729779,,,,,,,,,,,,,,,,
1769096174.730094,0.915615439,6.2519207,,,,,,,,,,,,,,
1769096174.734868,,,0.20946677,,,,,,,,,,,,,
1769096174.744625,,,,,,,,,,,,,,,,
1769096174.747524,,,,0.181194529,-0.044862065,-0.0606938,0.980546892,274.2509766,164.3021545,122.0556717,-0.069037624,0.021957228,0.022410743,0.058938004,-0.269374251,-0.110291108
1769096174.747979,,,,,,,,,,,,,,,,
1769096174.748177,0.815221608,6.03865099,,,,,,,,,,,,,,
1769096174.754091,,,,,,,,,,,,,,,,
1769096174.754805,,,0.212885603,,,,,,,,,,,,,
1769096174.755611,,,,0.180958554,-0.044955865,-0.06086801,0.980575383,274.2522583,164.2964325,122.0413666,-0.009131079,-0.009447519,0.043391421,0.060671471,-0.257138759,-0.150387138
1769096174.763981,,,0.218016356,,,,,,,,,,,,,
1769096174.767936,0.815221608,6.03865099,,,,,,,,,,,,,,
1769096174.768508,,,,,,,,,,,,,,,,
1769096174.778682,,,,0.180784881,-0.045270879,-0.061204057,0.980572045,274.2419434,164.283432,122.0580826,-0.020781487,0.019853014,0.011365691,0.050973736,-0.259009659,-0.114873096
1769096174.788438,,,,,,,,,,,,,,,,
1769096174.788855,0.829348326,5.825500965,,,,,,,,,,,,,,
1769096174.794405,,,0.221438512,,,,,,,,,,,,,
1769096174.800384,,,,0.180838108,-0.04540297,-0.061341815,0.980547547,274.2419434,164.283432,122.0580826,-0.011840842,-0.002334099,-0.036109898,0.050973736,-0.259009659,-0.114873096
1769096174.801342,,,0.223150432,,,,,,,,,,,,,
1769096174.808926,0.829348326,5.825500965,,,,,,,,,,,,,,
1769096174.811630,,,,0.180947214,-0.045540057,-0.061351243,0.980520487,274.2429199,164.2786713,122.0558319,-0.017181803,0.014769583,0.035513598,0.054063115,-0.250875026,-0.122028999
1769096174.813839,,,0.228286996,,,,,,,,,,,,,
1769096174.818133,,,,,,,,,,,,,,,,
1769096174.824253,,,,0.180546299,-0.046007391,-0.061506595,0.980562747,274.2441711,164.2734222,122.0521317,-0.035951316,0.004027775,0.03658906,0.057633586,-0.232096285,-0.110224508
1769096174.828787,,,,,,,,,,,,,,,,
1769096174.829010,0.857293546,5.029765129,,,,,,,,,,,,,,
1769096174.829263,,,0.231713325,,,,,,,,,,,,,
1769096174.839445,,,,0.180267796,-0.046131171,-0.061469492,0.980610549,274.2453918,164.2686005,122.0499878,-0.022657009,0.010348621,0.03035352,0.059687957,-0.214292482,-0.08893463
1769096174.847801,0.857293546,5.029765129,,,,,,,,,,,,,,
1769096174.848276,,,,,,,,,,,,,,,,
1769096174.848529,,,,,,,,,,,,,,,,
1769096174.849647,,,0.235140473,,,,,,,,,,,,,
1769096174.855060,,,,0.180080816,-0.046517726,-0.061508846,0.980624199,274.24646,164.2646484,122.0483704,-0.004017304,0.017776784,-0.006718648,0.06013532,-0.212739855,-0.085834973
1769096174.867898,,,,,,,,,,,,,,,,
1769096174.868844,0.828382552,4.575061798,,,,,,,,,,,,,,
1769096174.868913,,,0.238569304,,,,,,,,,,,,,
1769096174.871355,,,,0.180001915,-0.04656972,-0.061333362,0.980647147,274.24646,164.2646484,122.0483704,0.026522789,-0.005922122,0.013259685,0.06013532,-0.212739855,-0.085834973
1769096174.879630,,,0.243715018,,,,,,,,,,,,,
1769096174.887831,0.828382552,4.575061798,,,,,,,,,,,,,,
1769096174.888343,,,,0.180004656,-0.046679351,-0.061663721,0.980620682,274.2477112,164.259903,122.0468521,0.036649782,0.005132527,-0.029637761,0.055434942,-0.222969055,-0.056451298
1769096174.888642,,,,,,,,,,,,,,,,
1769096174.898278,,,0.247147173,,,,,,,,,,,,,
1769096174.905212,,,,0.179855928,-0.046805553,-0.061081666,0.980678499,274.2489319,164.2552185,122.0575027,0.039227244,0.010560844,0.042920049,0.057714228,-0.21013777,-0.054718722
1769096174.907977,,,,,,,,,,,,,,,,
1769096174.908145,0.827964902,3.893074036,,,,,,,,,,,,,,
1769096174.914577,,,0.250580162,,,,,,,,,,,,,
1769096174.920897,,,,,,,,,,,,,,,,
1769096174.923491,,,,0.179777801,-0.046950843,-0.060568046,0.980717599,274.2500305,164.2513886,122.0563965,0.030646628,0.0385512,0.026643081,0.05701445,-0.203231379,-0.058752865
1769096174.929983,,,,,,,,,,,,,,,,
1769096174.930154,0.770627022,3.409990549,,,,,,,,,,,,,,
1769096174.933293,,,0.25401479,,,,,,,,,,,,,
1769096174.940132,,,,0.179673389,-0.046901289,-0.06004826,0.980771124,274.2510986,164.2468719,122.0555954,0.074087083,0.013295568,0.018024432,0.041112639,-0.216096252,-0.018727174
1769096174.947877,0.770627022,3.409990549,,,,,,,,,,,,,,
1769096174.951585,,,0.257451117,,,,,,,,,,,,,
1769096174.952434,,,,,,,,,,,,,,,,
1769096174.954260,,,,0.179974154,-0.046936888,-0.05958337,0.980742574,274.2510986,164.2468719,122.0555954,0.050748609,0.023966372,-0.038850367,0.041112639,-0.216096252,-0.018727174
1769096174.967798,0.770627022,3.409990549,,,,,,,,,,,,,,
1769096174.969065,,,0.262607664,,,,,,,,,,,,,
1769096174.970293,,,,,,,,,,,,,,,,
1769096174.972534,,,,0.179875955,-0.04689974,-0.059460867,0.980769813,274.2519226,164.2421875,122.0553284,0.105007917,0.044415053,0.011558183,0.032509841,-0.221180424,-0.003708966
1769096174.981672,,,0.266047299,,,,,,,,,,,,,
1769096174.987893,,,,,,,,,,,,,,,,
1769096174.988545,0.741970658,3.154241562,,,,,,,,,,,,,,
1769096174.989860,,,,0.179896265,-0.046989523,-0.05849535,0.980819881,274.2475891,164.2264404,122.0791931,0.100036845,0.03194977,0.012654333,0.022821326,-0.243413374,-0.004019635
1769096174.996907,,,0.271207988,,,,,,,,,,,,,
1769096174.997350,,,,,,,,,,,,,,,,
1769096175.008235,,,,,,,,,,,,,,,,
1769096175.008442,0.684813321,2.92690897,,,,,,,,,,,,,,
1769096175.008488,,,,0.179684192,-0.047007218,-0.05788774,0.980894029,274.2480469,164.2211151,122.0787888,0.083950028,0.002267475,0.037799448,0.018835887,-0.249077842,-0.029812302
1769096175.014642,,,0.274650961,,,,,,,,,,,,,
1769096175.023064,,,,0.179194748,-0.047004938,-0.056980353,0.981036782,274.2485046,164.215744,122.0778885,0.025384471,0.002187953,0.035873685,0.031530991,-0.246420473,-0.060853001
1769096175.027856,0.684813321,2.92690897,,,,,,,,,,,,,,
1769096175.031229,,,,,,,,,,,,,,,,
1769096175.032588,,,0.27637288,,,,,,,,,,,,,
1769096175.039049,,,,0.178935915,-0.047185741,-0.056608167,0.981096804,274.2492065,164.2111969,122.0793762,-0.004742321,0.028984243,0.041150693,0.046523046,-0.243910044,-0.094145991
1769096175.049095,,,,,,,,,,,,,,,,
1769096175.052159,0.570625186,2.784806728,,,,,,,,,,,,,,
1769096175.061590,,,,0.178355291,-0.047356479,-0.05678606,0.981184006,274.2492065,164.2111969,122.0793762,-0.050065015,0.00432363,0.00666898,0.046523046,-0.243910044,-0.094145991
1769096175.064226,,,,,,,,,,,,,,,,
1769096175.066636,,,0.283263803,,,,,,,,,,,,,
1769096175.067689,0.570625186,2.784806728,,,,,,,,,,,,,,
1769096175.072127,,,,0.178206384,-0.047472045,-0.056657717,0.981212914,274.2503357,164.2059021,122.0768662,-0.064383514,-0.038218111,0.026778879,0.058815535,-0.243083656,-0.133597061
1769096175.079857,,,,,,,,,,,,,,,,
1769096175.080045,,,0.28843531,,,,,,,,,,,,,
1769096175.087952,,,,0.177789956,-0.047824111,-0.057720426,0.981209457,274.2516479,164.2006989,122.0737534,-0.072736844,-0.035899695,0.015443309,0.063616112,-0.24706091,-0.159947813
1769096175.089804,,,,,,,,,,,,,,,,
1769096175.089959,0.513443112,2.188097,,,,,,,,,,,,,,
1769096175.096163,,,0.291884959,,,,,,,,,,,,,
1769096175.102094,,,,,,,,,,,,,,,,
1769096175.106258,,,,0.177452087,-0.047501855,-0.058869764,0.98121804,274.2528381,164.1960297,122.0704956,-0.069844954,-0.045748919,0.038689539,0.064352751,-0.256103277,-0.184379563
1769096175.108748,,,,,,,,,,,,,,,,
1769096175.108916,0.399290293,1.790278554,,,,,,,,,,,,,,
1769096175.121773,,,0.297061473,,,,,,,,,,,,,
1769096175.123321,,,,0.177076712,-0.047402829,-0.059377909,0.981259942,274.254303,164.1904144,122.0711594,-0.060402956,-0.032511633,0.018753346,0.075731739,-0.258586049,-0.207870811
1769096175.128326,0.399290293,1.790278554,,,,,,,,,,,,,,
1769096175.138304,,,,,,,,,,,,,,,,
1769096175.141294,,,0.30051443,,,,,,,,,,,,,
1769096175.141825,,,,0.176753059,-0.047329005,-0.059741214,0.981299818,274.254303,164.1904144,122.0711594,-0.063221291,-0.082334429,0.072317146,0.075731739,-0.258586049,-0.207870811
